ID	__name__	probes_4	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
101064	Verboten!	Verboten! is a movie, starring Paul Busch, directed by Samuel Fuller, produced by Samuel Fuller, screenwriter Samuel Fuller, of the genre [MASK].	genre	film	films	series	trilogy	Action|Romance|War	0.0	0.0
101068	The Solitude of Prime Numbers	The Solitude of Prime Numbers is a movie, starring Isabella Rossellini, directed by Saverio Costanzo, produced by Fausto Brizzi, screenwriter Paolo Giordano, of the genre [MASK].	comedy	genre	film	films	drama	Drama	0.0	1.0
101076	G.I. Joe: Retaliation	G.I. Joe: Retaliation is a movie, starring RZA, directed by Jon M. Chu, produced by Lorenzo di Bonaventura, screenwriter Paul Wernick, of the genre [MASK].	films	genre	series	film	franchise	Action|Adventure|Sci-Fi|Thriller|IMAX	0.0	0.0
101088	Stoker	Stoker is a movie, starring Nicole Kidman, directed by Park Chan-wook, produced by Tony Scott, screenwriter Wentworth Miller, of the genre [MASK].	genre	trilogy	series	film	drama	Drama|Mystery|Thriller	0.0	0.3333333333333333
1011	Herbie Rides Again	Herbie Rides Again is a movie, starring Helen Hayes, directed by Robert Stevenson, produced by Bill Walsh, screenwriter Bill Walsh, of the genre [MASK].	genre	films	variety	film	comedy	Children|Comedy|Fantasy|Romance	0.0	0.25
101112	Oz the Great and Powerful	Oz the Great and Powerful is a movie, starring Rachel Weisz, directed by Sam Raimi, produced by Joe Roth, screenwriter David Lindsay-Abaire, of the genre [MASK].	oz	genre	films	trilogy	film	Action|Adventure|Fantasy|IMAX	0.0	0.0
1012	Old Yeller	Old Yeller is a movie, starring Kevin Corcoran, directed by Robert Stevenson, produced by Walt Disney, screenwriter Fred Gipson, of the genre [MASK].	genre	films	comedy	film	series	Children|Drama	0.0	0.0
101204	The Hucksters	The Hucksters is a movie, starring Douglas Fowley, directed by Jack Conway, produced by Arthur Hornblow, screenwriter George Wells, of the genre [MASK].	genre	films	comedy	film	series	Drama	0.0	0.0
101207	Emperor	Emperor is a movie, starring Tommy Lee Jones, directed by Peter Webber, produced by Yōko Narahashi, screenwriter David Klass, of the genre [MASK].	films	genre	film	trilogy	series	Drama|War	0.0	0.0
101214	Genghis Khan	Genghis Khan is a movie, starring Eli Wallach, directed by Henry Levin, produced by Irving Allen, screenwriter Beverley Cross, of the genre [MASK].	genre	films	trilogy	film	variety	Adventure|Drama|War	0.0	0.0
101233	The Glass Menagerie	The Glass Menagerie is a movie, starring Jane Wyman, directed by Irving Rapper, produced by Warner Bros., screenwriter Tennessee Williams, of the genre [MASK].	genre	films	film	variety	noir	Drama	0.0	0.0
101235	The Great Gatsby	The Great Gatsby is a movie, starring Macdonald Carey, directed by Elliott Nugent, produced by Richard Maibaum, screenwriter Richard Maibaum, of the genre [MASK].	genre	films	variety	series	film	Drama	0.0	0.0
101247	Westward the Women	Westward the Women is a movie, starring Robert Taylor, directed by William A. Wellman, produced by Dore Schary, screenwriter Frank Capra, of the genre [MASK].	genre	films	film	drama	comedy	Drama|Western	0.0	0.5
101262	Geek Charming	Geek Charming is a movie, starring Sasha Pieterse, directed by Jeffrey Hornaday, produced by Tracey Jeffrey, screenwriter Elizabeth Hackett, of the genre [MASK].	genre	films	thriller	film	trilogy	Comedy	0.0	0.0
101283	The Incredible Burt Wonderstone	The Incredible Burt Wonderstone is a movie, starring Alan Arkin, directed by Don Scardino, produced by Steve Carell, screenwriter John Francis Daley, of the genre [MASK].	films	genre	film	movies	comedy	Comedy	0.0	1.0
101287	The Red Spectacles	The Red Spectacles is a movie, starring Hideyo Amamoto, directed by Mamoru Oshii, produced by Shigeharu Shiba, screenwriter Mamoru Oshii, of the genre [MASK].	genre	films	film	cinema	series	Comedy|Drama|Sci-Fi	0.0	0.0
101296	I'm So Excited	I'm So Excited is a movie, starring Penélope Cruz, directed by Pedro Almodóvar, produced by Agustín Almodóvar, screenwriter Pedro Almodóvar, of the genre [MASK].	genre	cinema	film	films	comedy	Comedy	0.0	1.0
1013	The Parent Trap	The Parent Trap is a movie, starring Cathleen Nesbitt, directed by David Swift, produced by Walt Disney, screenwriter David Swift, of the genre [MASK].	genre	films	series	franchise	film	Children|Comedy|Romance	0.0	0.0
101319	Operation Daybreak	Operation Daybreak is a movie, starring Jaroslav Drbohlav, directed by Lewis Gilbert, produced by Carter DeHaven, screenwriter Ronald Harwood, of the genre [MASK].	genre	films	film	series	trilogy	War	0.0	0.0
101362	Olympus Has Fallen	Olympus Has Fallen is a movie, starring Dylan McDermott, directed by Antoine Fuqua, produced by Gerard Butler, screenwriter Creighton Rothenberger, of the genre [MASK].	drama	thriller	genre	trilogy	noir	Action|Thriller	0.0	0.5
1014	Pollyanna	Pollyanna is a movie, starring Karl Malden, directed by David Swift, produced by Walt Disney, screenwriter David Swift, of the genre [MASK].	genre	comedy	films	film	trilogy	Children|Comedy|Drama	0.0	0.3333333333333333
101400	Abraham Lincoln	Abraham Lincoln is a movie, starring Frank Campeau, directed by D. W. Griffith, produced by Joseph M. Schenck, screenwriter Stephen Vincent Benét, of the genre [MASK].	films	drama	film	genre	unknown	Drama|War	0.0	0.5
101450	The Kiss	The Kiss is a movie, starring Greta Garbo, directed by Jacques Feyder, produced by Irving Thalberg, screenwriter Hanns Kräly, of the genre [MASK].	genre	film	films	comedy	cinema	Drama|Romance	0.0	0.0
101485	Upper World	Upper World is a movie, starring Ginger Rogers, directed by Roy Del Ruth, produced by Hal B. Wallis, screenwriter Ben Hecht, of the genre [MASK].	genre	films	comedy	series	film	Drama	0.0	0.0
101498	In the House	In the House is a movie, starring Emmanuelle Seigner, directed by François Ozon, produced by Claudie Ossard, screenwriter François Ozon, of the genre [MASK].	cinema	genre	film	films	drama	Comedy|Drama|Mystery|Thriller	0.0	0.25
101577	The Host	The Host is a movie, starring Frances Fisher, directed by Andrew Niccol, produced by Stephenie Meyer, screenwriter Stephenie Meyer, of the genre [MASK].	comedy	genre	series	film	drama	Action|Adventure|Romance	0.0	0.0
101595	A Breed Apart	A Breed Apart is a movie, starring Powers Boothe, directed by Philippe Mora, produced by John Daly, screenwriter Paul Wheeler, of the genre [MASK].	genre	films	thriller	drama	film	Action|Drama	0.0	0.5
1016	The Shaggy Dog	The Shaggy Dog is a movie, starring Jean Hagen, directed by Charles Barton, produced by Walt Disney, screenwriter Bill Walsh, of the genre [MASK].	genre	series	comedy	fantasia	films	Children|Comedy	0.0	0.5
101627	Confidential Agent	Confidential Agent is a movie, starring Charles Boyer, directed by Herman Shumlin, produced by Robert Buckner, screenwriter Robert Buckner, of the genre [MASK].	genre	films	series	film	variety	Drama|Thriller	0.0	0.0
101648	The Flat	The Flat is a movie, starring Yoni Rechter, directed by Arnon Goldfinger, produced by Thomas Kufus, screenwriter Arnon Goldfinger, of the genre [MASK].	film	films	comedy	cinema	genre	Documentary	0.0	0.0
101653	Magadheera	Magadheera is a movie, starring Kajal Aggarwal, directed by S. S. Rajamouli, produced by B. V. S. N. Prasad, screenwriter S. S. Rajamouli, of the genre [MASK].	films	film	genre	cinema	movies	Action|Adventure|Fantasy|Romance	0.0	0.0
101664	Hey Ram	Hey Ram is a movie, starring Shah Rukh Khan, directed by Kamal Haasan, produced by Kamal Haasan, screenwriter Kamal Haasan, of the genre [MASK].	films	genre	film	cinema	movies	Drama	0.0	0.0
101666	A Night in Heaven	A Night in Heaven is a movie, starring Andy Garcia, directed by John G. Avildsen, produced by Hawk Koch, screenwriter Joan Tewkesbury, of the genre [MASK].	genre	thriller	films	comedy	film	Drama|Romance	0.0	0.0
101674	The Ghost Galleon	The Ghost Galleon is a movie, starring Blanca Estrada, directed by Amando de Ossorio Rodríguez, produced by José Luis Bermúdez, screenwriter Amando de Ossorio Rodríguez, of the genre [MASK].	genre	films	film	cinema	drama	Horror	0.0	0.0
1017	Swiss Family Robinson	Swiss Family Robinson is a movie, starring Janet Munro, directed by Ken Annakin, produced by Walt Disney, screenwriter Lowell S. Hawley, of the genre [MASK].	robinson	series	franchise	genre	adventure	Adventure|Children	0.0	0.5
101719	Koi... Mil Gaya	Koi... Mil Gaya is a movie, starring Hrithik Roshan, directed by Rakesh Roshan, produced by Rakesh Roshan, screenwriter Sachin Bhowmick, of the genre [MASK].	genre	film	films	drama	cinema	Action|Adventure|Fantasy|Sci-Fi	0.0	0.0
101739	Evil Dead	Evil Dead is a movie, starring Lorenzo Lamas, directed by Fede Álvarez, produced by Bruce Campbell, screenwriter Diablo Cody, of the genre [MASK].	genre	films	film	trilogy	series	Horror	0.0	0.0
101741	Trance	Trance is a movie, starring James McAvoy, directed by Danny Boyle, produced by Christian Colson, screenwriter Joe Ahearne, of the genre [MASK].	genre	trilogy	films	film	thriller	Crime|Thriller	0.0	0.5
101747	The War of the Gargantuas	The War of the Gargantuas is a movie, starring Russ Tamblyn, directed by Ishirō Honda, produced by Tomoyuki Tanaka, screenwriter Ishirō Honda, of the genre [MASK].	genre	manga	series	films	anime	Horror|Sci-Fi	0.0	0.0
1018	That Darn Cat!	That Darn Cat! is a movie, starring Frank Gorshin, directed by Robert Stevenson, produced by Walt Disney, screenwriter Bill Walsh, of the genre [MASK].	genre	films	series	film	fantasia	Children|Comedy|Mystery	0.0	0.0
101812	The Mountain	The Mountain is a movie, starring Spencer Tracy, directed by Edward Dmytryk, produced by Edward Dmytryk, screenwriter Ranald MacDougall, of the genre [MASK].	genre	films	film	fiction	style	Adventure|Drama	0.0	0.0
101820	The Fighting Prince of Donegal	The Fighting Prince of Donegal is a movie, starring Maurice Roëves, directed by Michael O'Herlihy, produced by Walt Disney, screenwriter Robert Westerby, of the genre [MASK].	genre	film	films	comedy	fantasia	Action|Adventure	0.0	0.0
101827	Don't Make Waves	Don't Make Waves is a movie, starring Claudia Cardinale, directed by Alexander Mackendrick, produced by John Calley, screenwriter Terry Southern, of the genre [MASK].	genre	films	film	trilogy	series	Comedy	0.0	0.0
101864	Oblivion	Oblivion is a movie, starring Morgan Freeman, directed by Joseph Kosinski, produced by Joseph Kosinski, screenwriter Michael Arndt, of the genre [MASK].	genre	films	trilogy	film	noir	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
101880	Siberian Education	Siberian Education is a movie, starring Stefano Rulli, directed by Gabriele Salvatores, produced by Riccardo Tozzi, screenwriter Gabriele Salvatores, of the genre [MASK].	genre	film	cinema	films	comedy	Drama	0.0	0.0
101884	Dark Tide	Dark Tide is a movie, starring Ralph Brown, directed by John Stockwell, produced by Jeanette B. Milio, screenwriter Ronnie Christensen, of the genre [MASK].	genre	films	film	series	trilogy	Adventure|Drama|Thriller	0.0	0.0
101895	42	42 is a movie, starring Rhoda Griffis, directed by Brian Helgeland, produced by Thomas Tull, screenwriter Brian Helgeland, of the genre [MASK].	comedy	trilogy	42	thriller	noir	Drama	0.0	0.0
1019	20,000 Leagues Under the Sea	20,000 Leagues Under the Sea is a movie, starring Kirk Douglas, directed by Richard Fleischer, produced by Walt Disney, screenwriter Earl Felton, of the genre [MASK].	genre	films	film	fantasia	franchise	Adventure|Drama|Sci-Fi	0.0	0.0
101942	Love Is All You Need	Love Is All You Need is a movie, starring Sebastian Jessen, directed by Susanne Bier, produced by Vibeke Windeløv, screenwriter Susanne Bier, of the genre [MASK].	genre	film	drama	trilogy	thriller	Comedy|Drama|Romance	0.0	0.3333333333333333
1020	Cool Runnings	Cool Runnings is a movie, starring Peter Outerbridge, directed by Jon Turteltaub, produced by Dawn Steel, screenwriter Michael Goldberg, of the genre [MASK].	genre	films	series	trilogy	film	Comedy	0.0	0.0
102033	Pain & Gain	Pain & Gain is a movie, starring Dwayne Johnson, directed by Michael Bay, produced by Michael Bay, screenwriter Christopher Markus and Stephen McFeely, of the genre [MASK].	genre	films	comedy	thriller	trilogy	Action|Comedy|Crime	0.0	0.3333333333333333
102047	The Bride Came C.O.D.	The Bride Came C.O.D. is a movie, starring Bette Davis, directed by William Keighley, produced by Hal B. Wallis, screenwriter Philip G. Epstein, of the genre [MASK].	films	genre	film	variety	series	Comedy|Romance	0.0	0.0
102088	The Grandmaster	The Grandmaster is a movie, starring Zhang Ziyi, directed by Wong Kar-wai, produced by Wong Kar-wai, screenwriter Wong Kar-wai, of the genre [MASK].	genre	film	films	drama	cinema	Action|Drama|IMAX	0.0	0.3333333333333333
1021	Angels in the Outfield	Angels in the Outfield is a movie, starring Christopher Lloyd, directed by William Dear, produced by Joe Roth, screenwriter Holly Goldberg Sloan, of the genre [MASK].	genre	trilogy	series	films	franchise	Children|Comedy	0.0	0.0
102109	Polly of the Circus	Polly of the Circus is a movie, starring Clark Gable, directed by Alfred Santell, produced by Marion Davies, screenwriter Carey Wilson, of the genre [MASK].	genre	comedy	films	variety	drama	Comedy|Drama|Fantasy	0.0	0.6666666666666666
102123	This Is the End	This Is the End is a movie, starring Rihanna, directed by Seth Rogen, produced by Seth Rogen, screenwriter Seth Rogen, of the genre [MASK].	genre	films	trilogy	film	franchise	Action|Comedy	0.0	0.0
102125	Iron Man 3	Iron Man 3 is a movie, starring Bill Maher, directed by Shane Black, produced by Kevin Feige, screenwriter Stan Lee, of the genre [MASK].	films	genre	trilogy	series	franchise	Action|Sci-Fi|Thriller|IMAX	0.0	0.0
102131	Valentino	Valentino is a movie, starring Rudolf Nureyev, directed by Ken Russell, produced by Robert Chartoff, screenwriter Ken Russell, of the genre [MASK].	genre	films	film	variety	comedy	Drama	0.0	0.0
102138	The Black Camel	The Black Camel is a movie, starring Bela Lugosi, directed by Hamilton MacFadden, produced by Hamilton MacFadden, screenwriter Dudley Nichols, of the genre [MASK].	genre	films	film	trilogy	cinema	Crime|Drama|Horror|Mystery|Thriller	0.0	0.0
102174	Day of the Falcon	Day of the Falcon is a movie, starring Freida Pinto, directed by Jean-Jacques Annaud, produced by Tarak Ben Ammar, screenwriter Jean-Jacques Annaud, of the genre [MASK].	genre	cinema	film	drama	films	Adventure|Drama	0.0	0.5
102303	Ovosodo	Ovosodo is a movie, starring Nicoletta Braschi, directed by Paolo Virzì, produced by Vittorio Cecchi Gori, screenwriter Paolo Virzì, of the genre [MASK].	comedy	genre	film	drama	cinema	Comedy|Drama	0.5	1.0
102373	Tomorrow, the World	Tomorrow, the World is a movie, starring Fredric March, directed by Leslie Fenton, produced by Lester Cowan, screenwriter Ring Lardner, of the genre [MASK].	films	genre	film	variety	comedy	Drama	0.0	0.0
1024	The Three Caballeros	The Three Caballeros is a movie, starring Aurora Miranda, directed by Norm Ferguson, produced by Walt Disney, screenwriter Bill Peet, of the genre [MASK].	genre	series	films	franchise	adaptation	Animation|Children|Musical	0.0	0.0
102407	The Great Gatsby	The Great Gatsby is a movie, starring Amitabh Bachchan, directed by Baz Luhrmann, produced by Baz Luhrmann, screenwriter Baz Luhrmann, of the genre [MASK].	film	films	genre	comedy	cinema	Drama	0.0	0.0
102445	Star Trek Into Darkness	Star Trek Into Darkness is a movie, starring Bill Hader, directed by J. J. Abrams, produced by J. J. Abrams, screenwriter Damon Lindelof, of the genre [MASK].	trilogy	franchise	genre	series	films	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102456	An American Romance	An American Romance is a movie, starring Snub Pollard, directed by King Vidor, produced by King Vidor, screenwriter William Ludwig, of the genre [MASK].	genre	film	films	romance	variety	Drama	0.0	0.0
102481	The Internship	The Internship is a movie, starring Aasif Mandvi, directed by Shawn Levy, produced by Vince Vaughn, screenwriter Vince Vaughn, of the genre [MASK].	genre	films	film	trilogy	series	Comedy	0.0	0.0
102483	Bliss	Bliss is a movie, starring Özgü Namal, directed by Abdullah Oğuz, produced by Abdullah Oğuz, screenwriter Zülfü Livaneli, of the genre [MASK].	drama	cinema	comedy	film	genre	Drama	1.0	1.0
102535	Sissi – The Young Empress	Sissi – The Young Empress is a movie, starring Josef Meinrad, directed by Ernst Marischka, produced by Ernst Marischka, screenwriter Ernst Marischka, of the genre [MASK].	film	genre	films	drama	comedy	Drama	0.0	1.0
1026	So Dear to My Heart	So Dear to My Heart is a movie, starring Burl Ives, directed by Hamilton Luske, produced by Walt Disney, screenwriter John Tucker Battle, of the genre [MASK].	genre	films	film	series	fantasia	Children|Drama	0.0	0.0
102684	Only God Forgives	Only God Forgives is a movie, starring Ryan Gosling, directed by Nicolas Winding Refn, produced by Lene Børglum, screenwriter Nicolas Winding Refn, of the genre [MASK].	genre	film	films	trilogy	cinema	Drama|Thriller	0.0	0.0
102686	The Hangover Part III	The Hangover Part III is a movie, starring Justin Bartha, directed by Todd Phillips, produced by Todd Phillips, screenwriter Todd Phillips, of the genre [MASK].	genre	films	film	trilogy	series	Comedy	0.0	0.0
1027	Robin Hood: Prince of Thieves	Robin Hood: Prince of Thieves is a movie, starring Sean Connery, directed by Kevin Reynolds, produced by Kevin Costner, screenwriter Pen Densham, of the genre [MASK].	batman	trilogy	genre	films	franchise	Adventure|Drama	0.0	0.0
102747	The Rink	The Rink is a movie, starring Charlie Chaplin, directed by Charlie Chaplin, produced by Charlie Chaplin, screenwriter Charlie Chaplin, of the genre [MASK].	chaplin	comedy	genre	film	comedies	Comedy	0.0	1.0
1028	Mary Poppins	Mary Poppins is a movie, starring Glynis Johns, directed by Robert Stevenson, produced by Walt Disney, screenwriter Bill Walsh, of the genre [MASK].	genre	series	films	adaptation	franchise	Children|Comedy|Fantasy|Musical	0.0	0.0
102819	Behind the Candelabra	Behind the Candelabra is a movie, starring Michael Douglas, directed by Steven Soderbergh, produced by Gregory Jacobs, screenwriter Richard LaGravenese, of the genre [MASK].	films	genre	film	trilogy	series	Drama	0.0	0.0
102856	3096 Days	3096 Days is a movie, starring Trine Dyrholm, directed by Sherry Hormann, produced by Martin Moszkowicz, screenwriter Bernd Eichinger, of the genre [MASK].	film	comedy	drama	films	genre	Drama	0.0	1.0
102880	After Earth	After Earth is a movie, starring Will Smith, directed by M. Night Shyamalan, produced by Will Smith, screenwriter M. Night Shyamalan, of the genre [MASK].	genre	film	films	thriller	drama	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102903	Now You See Me	Now You See Me is a movie, starring Morgan Freeman, directed by Louis Leterrier, produced by Alex Kurtzman, screenwriter Ed Solomon, of the genre [MASK].	films	genre	film	trilogy	series	Crime|Mystery|Thriller	0.0	0.0
102947	A Walk with Love and Death	A Walk with Love and Death is a movie, starring Michael Gough, directed by John Huston, produced by Carter DeHaven, screenwriter Dale Wasserman, of the genre [MASK].	genre	films	trilogy	thriller	film	Drama	0.0	0.0
102965	Attack on the Iron Coast	Attack on the Iron Coast is a movie, starring Walter Gotell, directed by Paul Wendkos, produced by John C. Champion, screenwriter Herman Hoffman, of the genre [MASK].	genre	films	film	trilogy	series	Action|Drama|War	0.0	0.0
102993	The Way, Way Back	The Way, Way Back is a movie, starring AnnaSophia Robb, directed by Nat Faxon, produced by Tom Rice, screenwriter Nat Faxon, of the genre [MASK].	films	film	genre	series	trilogy	Comedy|Drama	0.0	0.0
103006	Penthouse	Penthouse is a movie, starring Myrna Loy, directed by W. S. Van Dyke, produced by Hunt Stromberg, screenwriter Ayn Rand, of the genre [MASK].	penthouse	playboy	genre	noir	thriller	Comedy|Crime|Drama	0.0	0.0
103017	The Body	The Body is a movie, starring Belén Rueda, directed by Oriol Paulo, produced by Mikel Lejarza Ortiz, screenwriter Oriol Paulo, of the genre [MASK].	film	cinema	drama	films	genre	Mystery|Thriller	0.0	0.0
103027	Much Ado About Nothing	Much Ado About Nothing is a movie, starring Clark Gregg, directed by Joss Whedon, produced by Joss Whedon, screenwriter Joss Whedon, of the genre [MASK].	genre	films	film	trilogy	batman	Comedy|Drama|Romance	0.0	0.0
