ID	__name__	probes_2	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
100244	The East	The East is a movie, starring Elliot Page, directed by Zal Batmanglij, of the genre [MASK].	thriller	noir	horror	drama	fiction	Drama	0.0	1.0
100255	Confessions of a Driving Instructor	Confessions of a Driving Instructor is a movie, starring Tony Booth, directed by Norman Cohen, of the genre [MASK].	thriller	cop	comedy	drama	detective	Comedy	0.0	1.0
100257	Confessions from a Holiday Camp	Confessions from a Holiday Camp is a movie, starring Robin Askwith, directed by Norman Cohen, of the genre [MASK].	thriller	horror	comedy	drama	noir	Comedy	0.0	1.0
100383	Side Effects	Side Effects is a movie, starring Catherine Zeta-Jones, directed by Steven Soderbergh, of the genre [MASK].	thriller	genre	drama	horror	comedy	Crime|Drama|Mystery|Thriller	0.25	0.5
100387	Kadal	Kadal is a movie, starring Gautham Karthik, directed by Mani Ratnam, of the genre [MASK].	genre	film	films	comedy	cinema	Drama|Romance	0.0	0.0
100390	Identity Thief	Identity Thief is a movie, starring Carlos Navarro, directed by Seth Gordon, of the genre [MASK].	thriller	thief	batman	crime	noir	Comedy|Crime	0.0	0.5
100397	The ABCs of Death	The ABCs of Death is a movie, starring Ingrid Bolsø Berdal, directed by Angela Bettis, of the genre [MASK].	thriller	fiction	horror	drama	genre	Horror	0.0	1.0
1004	The Glimmer Man	The Glimmer Man is a movie, starring Brian Cox, directed by John Gray, of the genre [MASK].	horror	thriller	comedy	genre	noir	Action|Thriller	0.0	0.5
100440	Lore	Lore is a movie, starring Ursina Lardi, directed by Cate Shortland, of the genre [MASK].	vampire	horror	drama	romance	anime	Drama|Thriller|War	0.0	0.3333333333333333
100498	A Good Day to Die Hard	A Good Day to Die Hard is a movie, starring Bruce Willis, directed by John Moore, of the genre [MASK].	batman	horror	thriller	genre	comedy	Action|Crime|Thriller|IMAX	0.0	0.25
1005	D3: The Mighty Ducks	D3: The Mighty Ducks is a movie, starring Steven Brill, directed by Robert Lieberman, of the genre [MASK].	batman	duck	comedy	pilot	horror	Children|Comedy	0.0	0.5
100507	21 & Over	21 & Over is a movie, starring Justin Chon, directed by Scott Moore, of the genre [MASK].	thriller	genre	comedy	drama	batman	Comedy	0.0	1.0
100515	War Witch	War Witch is a movie, starring Rachel Mwanza, directed by Kim Nguyen, of the genre [MASK].	genre	drama	thriller	manga	horror	Drama|War	0.0	0.5
100527	Safe Haven	Safe Haven is a movie, starring Josh Duhamel, directed by Lasse Hallström, of the genre [MASK].	thriller	drama	batman	horror	noir	Drama|Mystery|Romance	0.0	0.3333333333333333
100591	The Mind Reader	The Mind Reader is a movie, starring Warren William, directed by Roy Del Ruth, of the genre [MASK].	thriller	suspense	noir	detective	fiction	Drama|Romance	0.0	0.0
1006	The Chamber	The Chamber is a movie, starring Faye Dunaway, directed by James Foley, of the genre [MASK].	thriller	noir	drama	horror	genre	Drama	0.0	1.0
100714	Before Midnight	Before Midnight is a movie, starring Ethan Hawke, directed by Richard Linklater, of the genre [MASK].	thriller	genre	drama	batman	trilogy	Drama|Romance	0.0	0.5
1008	Davy Crockett, King of the Wild Frontier	Davy Crockett, King of the Wild Frontier is a movie, starring Basil Ruysdael, directed by Norman Foster, of the genre [MASK].	western	genre	cowboy	adventure	noir	Adventure|Western	0.5	1.0
1009	Escape to Witch Mountain	Escape to Witch Mountain is a movie, starring Reta Shaw, directed by John Hough, of the genre [MASK].	noir	horror	comedy	adventure	genre	Adventure|Children|Fantasy	0.0	0.3333333333333333
100906	Maniac Cop 2	Maniac Cop 2 is a movie, starring Danny Trejo, directed by William Lustig, of the genre [MASK].	cop	thriller	batman	csi	genre	Action|Horror|Thriller	0.0	0.3333333333333333
1010	The Love Bug	The Love Bug is a movie, starring Chick Hearn, directed by Robert Stevenson, of the genre [MASK].	comedy	romance	horror	thriller	drama	Children|Comedy	0.5	0.5
101025	Jack the Giant Slayer	Jack the Giant Slayer is a movie, starring Stanley Tucci, directed by Bryan Singer, of the genre [MASK].	batman	jack	thriller	superhero	horror	Adventure|Fantasy|IMAX	0.0	0.0
101060	The Last Exorcism Part II	The Last Exorcism Part II is a movie, starring Louis Herthum, directed by Ed Gass-Donnelly, of the genre [MASK].	horror	noir	thriller	genre	batman	Horror|Thriller	0.5	1.0
101064	Verboten!	Verboten! is a movie, starring Paul Busch, directed by Samuel Fuller, of the genre [MASK].	comedy	genre	thriller	film	drama	Action|Romance|War	0.0	0.0
101068	The Solitude of Prime Numbers	The Solitude of Prime Numbers is a movie, starring Isabella Rossellini, directed by Saverio Costanzo, of the genre [MASK].	comedy	drama	thriller	romance	opera	Drama	0.0	1.0
101076	G.I. Joe: Retaliation	G.I. Joe: Retaliation is a movie, starring RZA, directed by Jon M. Chu, of the genre [MASK].	sgt	mma	retaliation	franchise	transformers	Action|Adventure|Sci-Fi|Thriller|IMAX	0.0	0.0
101088	Stoker	Stoker is a movie, starring Nicole Kidman, directed by Park Chan-wook, of the genre [MASK].	thriller	drama	genre	romance	manga	Drama|Mystery|Thriller	0.3333333333333333	0.6666666666666666
1011	Herbie Rides Again	Herbie Rides Again is a movie, starring Helen Hayes, directed by Robert Stevenson, of the genre [MASK].	comedy	western	drama	noir	adventure	Children|Comedy|Fantasy|Romance	0.25	0.25
101112	Oz the Great and Powerful	Oz the Great and Powerful is a movie, starring Rachel Weisz, directed by Sam Raimi, of the genre [MASK].	oz	noir	horror	thriller	comedy	Action|Adventure|Fantasy|IMAX	0.0	0.0
1012	Old Yeller	Old Yeller is a movie, starring Kevin Corcoran, directed by Robert Stevenson, of the genre [MASK].	comedy	horror	drama	genre	thriller	Children|Drama	0.0	0.5
101204	The Hucksters	The Hucksters is a movie, starring Douglas Fowley, directed by Jack Conway, of the genre [MASK].	comedy	genre	drama	noir	horror	Drama	0.0	1.0
101207	Emperor	Emperor is a movie, starring Tommy Lee Jones, directed by Peter Webber, of the genre [MASK].	emperor	thriller	film	vampire	batman	Drama|War	0.0	0.0
101214	Genghis Khan	Genghis Khan is a movie, starring Eli Wallach, directed by Henry Levin, of the genre [MASK].	comedy	thriller	horror	drama	noir	Adventure|Drama|War	0.0	0.3333333333333333
101233	The Glass Menagerie	The Glass Menagerie is a movie, starring Jane Wyman, directed by Irving Rapper, of the genre [MASK].	noir	horror	comedy	thriller	cabaret	Drama	0.0	0.0
101235	The Great Gatsby	The Great Gatsby is a movie, starring Macdonald Carey, directed by Elliott Nugent, of the genre [MASK].	comedy	genre	batman	drama	romance	Drama	0.0	1.0
101247	Westward the Women	Westward the Women is a movie, starring Robert Taylor, directed by William A. Wellman, of the genre [MASK].	comedy	drama	noir	horror	romance	Drama|Western	0.0	0.5
101262	Geek Charming	Geek Charming is a movie, starring Sasha Pieterse, directed by Jeffrey Hornaday, of the genre [MASK].	thriller	comedy	fiction	horror	genre	Comedy	0.0	1.0
101283	The Incredible Burt Wonderstone	The Incredible Burt Wonderstone is a movie, starring Alan Arkin, directed by Don Scardino, of the genre [MASK].	batman	comedy	superhero	horror	adventure	Comedy	0.0	1.0
101287	The Red Spectacles	The Red Spectacles is a movie, starring Hideyo Amamoto, directed by Mamoru Oshii, of the genre [MASK].	genre	anime	manga	drama	comedy	Comedy|Drama|Sci-Fi	0.0	0.6666666666666666
101296	I'm So Excited	I'm So Excited is a movie, starring Penélope Cruz, directed by Pedro Almodóvar, of the genre [MASK].	comedy	romance	thriller	drama	cinderella	Comedy	1.0	1.0
1013	The Parent Trap	The Parent Trap is a movie, starring Cathleen Nesbitt, directed by David Swift, of the genre [MASK].	thriller	genre	noir	horror	comedy	Children|Comedy|Romance	0.0	0.3333333333333333
101319	Operation Daybreak	Operation Daybreak is a movie, starring Jaroslav Drbohlav, directed by Lewis Gilbert, of the genre [MASK].	drama	thriller	detective	comedy	noir	War	0.0	0.0
101362	Olympus Has Fallen	Olympus Has Fallen is a movie, starring Dylan McDermott, directed by Antoine Fuqua, of the genre [MASK].	thriller	drama	noir	horror	batman	Action|Thriller	0.5	0.5
1014	Pollyanna	Pollyanna is a movie, starring Karl Malden, directed by David Swift, of the genre [MASK].	comedy	drama	romance	noir	thriller	Children|Comedy|Drama	0.3333333333333333	0.6666666666666666
101400	Abraham Lincoln	Abraham Lincoln is a movie, starring Frank Campeau, directed by D. W. Griffith, of the genre [MASK].	drama	comedy	western	noir	suspense	Drama|War	0.5	0.5
101450	The Kiss	The Kiss is a movie, starring Greta Garbo, directed by Jacques Feyder, of the genre [MASK].	romance	comedy	thriller	drama	genre	Drama|Romance	0.5	1.0
101485	Upper World	Upper World is a movie, starring Ginger Rogers, directed by Roy Del Ruth, of the genre [MASK].	comedy	suspense	noir	western	adventure	Drama	0.0	0.0
101498	In the House	In the House is a movie, starring Emmanuelle Seigner, directed by François Ozon, of the genre [MASK].	cinema	comedy	drama	noir	thriller	Comedy|Drama|Mystery|Thriller	0.0	0.75
101577	The Host	The Host is a movie, starring Frances Fisher, directed by Andrew Niccol, of the genre [MASK].	comedy	drama	horror	thriller	fiction	Action|Adventure|Romance	0.0	0.0
101595	A Breed Apart	A Breed Apart is a movie, starring Powers Boothe, directed by Philippe Mora, of the genre [MASK].	thriller	drama	comedy	noir	fiction	Action|Drama	0.0	0.5
1016	The Shaggy Dog	The Shaggy Dog is a movie, starring Jean Hagen, directed by Charles Barton, of the genre [MASK].	comedy	adventure	noir	genre	dog	Children|Comedy	0.5	0.5
101627	Confidential Agent	Confidential Agent is a movie, starring Charles Boyer, directed by Herman Shumlin, of the genre [MASK].	suspense	detective	thriller	espionage	mystery	Drama|Thriller	0.0	0.5
101648	The Flat	The Flat is a movie, starring Yoni Rechter, directed by Arnon Goldfinger, of the genre [MASK].	thriller	comedy	noir	drama	fiction	Documentary	0.0	0.0
101653	Magadheera	Magadheera is a movie, starring Kajal Aggarwal, directed by S. S. Rajamouli, of the genre [MASK].	drama	film	films	bollywood	genre	Action|Adventure|Fantasy|Romance	0.0	0.0
101664	Hey Ram	Hey Ram is a movie, starring Shah Rukh Khan, directed by Kamal Haasan, of the genre [MASK].	comedy	bollywood	drama	cinema	film	Drama	0.0	1.0
101666	A Night in Heaven	A Night in Heaven is a movie, starring Andy Garcia, directed by John G. Avildsen, of the genre [MASK].	noir	thriller	horror	batman	comedy	Drama|Romance	0.0	0.0
101674	The Ghost Galleon	The Ghost Galleon is a movie, starring Blanca Estrada, directed by Amando de Ossorio Rodríguez, of the genre [MASK].	drama	comedy	genre	horror	tango	Horror	0.0	1.0
1017	Swiss Family Robinson	Swiss Family Robinson is a movie, starring Janet Munro, directed by Ken Annakin, of the genre [MASK].	robinson	adventure	comedy	family	cooking	Adventure|Children	0.0	0.5
101719	Koi... Mil Gaya	Koi... Mil Gaya is a movie, starring Hrithik Roshan, directed by Rakesh Roshan, of the genre [MASK].	drama	bollywood	of	comedy	film	Action|Adventure|Fantasy|Sci-Fi	0.0	0.0
101739	Evil Dead	Evil Dead is a movie, starring Lorenzo Lamas, directed by Fede Álvarez, of the genre [MASK].	horror	thriller	drama	genre	noir	Horror	1.0	1.0
101741	Trance	Trance is a movie, starring James McAvoy, directed by Danny Boyle, of the genre [MASK].	trance	thriller	trilogy	vampire	genre	Crime|Thriller	0.0	0.5
101747	The War of the Gargantuas	The War of the Gargantuas is a movie, starring Russ Tamblyn, directed by Ishirō Honda, of the genre [MASK].	anime	manga	genre	samurai	horror	Horror|Sci-Fi	0.0	0.5
1018	That Darn Cat!	That Darn Cat! is a movie, starring Frank Gorshin, directed by Robert Stevenson, of the genre [MASK].	comedy	horror	noir	genre	cats	Children|Comedy|Mystery	0.3333333333333333	0.3333333333333333
101812	The Mountain	The Mountain is a movie, starring Spencer Tracy, directed by Edward Dmytryk, of the genre [MASK].	adventure	noir	horror	comedy	thriller	Adventure|Drama	0.5	0.5
101820	The Fighting Prince of Donegal	The Fighting Prince of Donegal is a movie, starring Maurice Roëves, directed by Michael O'Herlihy, of the genre [MASK].	donegal	romance	comedy	drama	batman	Action|Adventure	0.0	0.0
101827	Don't Make Waves	Don't Make Waves is a movie, starring Claudia Cardinale, directed by Alexander Mackendrick, of the genre [MASK].	comedy	thriller	drama	horror	comedies	Comedy	1.0	1.0
101864	Oblivion	Oblivion is a movie, starring Morgan Freeman, directed by Joseph Kosinski, of the genre [MASK].	oblivion	noir	thriller	horror	genre	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
101880	Siberian Education	Siberian Education is a movie, starring Stefano Rulli, directed by Gabriele Salvatores, of the genre [MASK].	comedy	thriller	film	drama	cinema	Drama	0.0	1.0
101884	Dark Tide	Dark Tide is a movie, starring Ralph Brown, directed by John Stockwell, of the genre [MASK].	horror	noir	thriller	genre	comedy	Adventure|Drama|Thriller	0.0	0.3333333333333333
101895	42	42 is a movie, starring Rhoda Griffis, directed by Brian Helgeland, of the genre [MASK].	thriller	42	batman	comedy	noir	Drama	0.0	0.0
1019	20,000 Leagues Under the Sea	20,000 Leagues Under the Sea is a movie, starring Kirk Douglas, directed by Richard Fleischer, of the genre [MASK].	adventure	comedy	thriller	genre	fantasy	Adventure|Drama|Sci-Fi	0.3333333333333333	0.3333333333333333
101942	Love Is All You Need	Love Is All You Need is a movie, starring Sebastian Jessen, directed by Susanne Bier, of the genre [MASK].	thriller	romance	drama	love	comedy	Comedy|Drama|Romance	0.0	1.0
1020	Cool Runnings	Cool Runnings is a movie, starring Peter Outerbridge, directed by Jon Turteltaub, of the genre [MASK].	thriller	comedy	genre	horror	batman	Comedy	0.0	1.0
102033	Pain & Gain	Pain & Gain is a movie, starring Dwayne Johnson, directed by Michael Bay, of the genre [MASK].	thriller	genre	drama	comedy	horror	Action|Comedy|Crime	0.0	0.3333333333333333
102047	The Bride Came C.O.D.	The Bride Came C.O.D. is a movie, starring Bette Davis, directed by William Keighley, of the genre [MASK].	romance	drama	comedy	suspense	noir	Comedy|Romance	0.5	1.0
102088	The Grandmaster	The Grandmaster is a movie, starring Zhang Ziyi, directed by Wong Kar-wai, of the genre [MASK].	genre	drama	film	films	manga	Action|Drama|IMAX	0.0	0.3333333333333333
1021	Angels in the Outfield	Angels in the Outfield is a movie, starring Christopher Lloyd, directed by William Dear, of the genre [MASK].	drama	noir	genre	comedy	thriller	Children|Comedy	0.0	0.5
102109	Polly of the Circus	Polly of the Circus is a movie, starring Clark Gable, directed by Alfred Santell, of the genre [MASK].	comedy	drama	genre	variety	films	Comedy|Drama|Fantasy	0.3333333333333333	0.6666666666666666
102123	This Is the End	This Is the End is a movie, starring Rihanna, directed by Seth Rogen, of the genre [MASK].	rihanna	thriller	batman	pop	genre	Action|Comedy	0.0	0.0
102125	Iron Man 3	Iron Man 3 is a movie, starring Bill Maher, directed by Shane Black, of the genre [MASK].	batman	superhero	thor	horror	transformers	Action|Sci-Fi|Thriller|IMAX	0.0	0.0
102131	Valentino	Valentino is a movie, starring Rudolf Nureyev, directed by Ken Russell, of the genre [MASK].	comedy	film	genre	romance	drama	Drama	0.0	1.0
102138	The Black Camel	The Black Camel is a movie, starring Bela Lugosi, directed by Hamilton MacFadden, of the genre [MASK].	comedy	dracula	genre	noir	film	Crime|Drama|Horror|Mystery|Thriller	0.0	0.0
102174	Day of the Falcon	Day of the Falcon is a movie, starring Freida Pinto, directed by Jean-Jacques Annaud, of the genre [MASK].	drama	romance	adventure	comedy	cinema	Adventure|Drama	0.5	1.0
102303	Ovosodo	Ovosodo is a movie, starring Nicoletta Braschi, directed by Paolo Virzì, of the genre [MASK].	comedy	drama	cinema	comedies	genre	Comedy|Drama	0.5	1.0
102373	Tomorrow, the World	Tomorrow, the World is a movie, starring Fredric March, directed by Leslie Fenton, of the genre [MASK].	comedy	drama	thriller	films	genre	Drama	0.0	1.0
1024	The Three Caballeros	The Three Caballeros is a movie, starring Aurora Miranda, directed by Norm Ferguson, of the genre [MASK].	drama	genre	comedy	thriller	noir	Animation|Children|Musical	0.0	0.0
102407	The Great Gatsby	The Great Gatsby is a movie, starring Amitabh Bachchan, directed by Baz Luhrmann, of the genre [MASK].	thriller	comedy	batman	adventure	superman	Drama	0.0	0.0
102445	Star Trek Into Darkness	Star Trek Into Darkness is a movie, starring Bill Hader, directed by J. J. Abrams, of the genre [MASK].	trek	franchise	batman	superhero	noir	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102456	An American Romance	An American Romance is a movie, starring Snub Pollard, directed by King Vidor, of the genre [MASK].	romance	comedy	suspense	drama	detective	Drama	0.0	1.0
102481	The Internship	The Internship is a movie, starring Aasif Mandvi, directed by Shawn Levy, of the genre [MASK].	thriller	drama	comedy	film	genre	Comedy	0.0	1.0
102483	Bliss	Bliss is a movie, starring Özgü Namal, directed by Abdullah Oğuz, of the genre [MASK].	bliss	drama	cinema	thriller	comedy	Drama	0.0	1.0
102535	Sissi – The Young Empress	Sissi – The Young Empress is a movie, starring Josef Meinrad, directed by Ernst Marischka, of the genre [MASK].	drama	comedy	genre	film	comedies	Drama	1.0	1.0
1026	So Dear to My Heart	So Dear to My Heart is a movie, starring Burl Ives, directed by Hamilton Luske, of the genre [MASK].	drama	comedy	romance	opera	fantasy	Children|Drama	0.5	0.5
102684	Only God Forgives	Only God Forgives is a movie, starring Ryan Gosling, directed by Nicolas Winding Refn, of the genre [MASK].	thriller	drama	comedy	horror	supernatural	Drama|Thriller	0.5	1.0
102686	The Hangover Part III	The Hangover Part III is a movie, starring Justin Bartha, directed by Todd Phillips, of the genre [MASK].	thriller	genre	horror	drama	comedy	Comedy	0.0	1.0
1027	Robin Hood: Prince of Thieves	Robin Hood: Prince of Thieves is a movie, starring Sean Connery, directed by Kevin Reynolds, of the genre [MASK].	batman	robin	noir	outlaw	hero	Adventure|Drama	0.0	0.0
102747	The Rink	The Rink is a movie, starring Charlie Chaplin, directed by Charlie Chaplin, of the genre [MASK].	comedy	chaplin	vaudeville	comedies	drama	Comedy	1.0	1.0
1028	Mary Poppins	Mary Poppins is a movie, starring Glynis Johns, directed by Robert Stevenson, of the genre [MASK].	cinderella	romance	drama	comedy	genre	Children|Comedy|Fantasy|Musical	0.0	0.25
102819	Behind the Candelabra	Behind the Candelabra is a movie, starring Michael Douglas, directed by Steven Soderbergh, of the genre [MASK].	batman	noir	comedy	thriller	horror	Drama	0.0	0.0
102856	3096 Days	3096 Days is a movie, starring Trine Dyrholm, directed by Sherry Hormann, of the genre [MASK].	thriller	drama	comedy	horror	romance	Drama	0.0	1.0
102880	After Earth	After Earth is a movie, starring Will Smith, directed by M. Night Shyamalan, of the genre [MASK].	thriller	comedy	batman	drama	genre	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102903	Now You See Me	Now You See Me is a movie, starring Morgan Freeman, directed by Louis Leterrier, of the genre [MASK].	noir	horror	thriller	comedy	drama	Crime|Mystery|Thriller	0.0	0.3333333333333333
102947	A Walk with Love and Death	A Walk with Love and Death is a movie, starring Michael Gough, directed by John Huston, of the genre [MASK].	thriller	batman	horror	noir	drama	Drama	0.0	1.0
102965	Attack on the Iron Coast	Attack on the Iron Coast is a movie, starring Walter Gotell, directed by Paul Wendkos, of the genre [MASK].	war	horror	thriller	noir	drama	Action|Drama|War	0.3333333333333333	0.6666666666666666
102993	The Way, Way Back	The Way, Way Back is a movie, starring AnnaSophia Robb, directed by Nat Faxon, of the genre [MASK].	thriller	noir	comedy	horror	drama	Comedy|Drama	0.0	1.0
103006	Penthouse	Penthouse is a movie, starring Myrna Loy, directed by W. S. Van Dyke, of the genre [MASK].	penthouse	playboy	noir	pornography	drama	Comedy|Crime|Drama	0.0	0.3333333333333333
103017	The Body	The Body is a movie, starring Belén Rueda, directed by Oriol Paulo, of the genre [MASK].	drama	cinema	film	comedy	thriller	Mystery|Thriller	0.0	0.5
103027	Much Ado About Nothing	Much Ado About Nothing is a movie, starring Clark Gregg, directed by Joss Whedon, of the genre [MASK].	batman	comedy	genre	thriller	horror	Comedy|Drama|Romance	0.0	0.3333333333333333
103030	Any Day Now	Any Day Now is a movie, starring Frances Fisher, directed by Travis Fine, of the genre [MASK].	thriller	drama	genre	horror	comedy	Drama	0.0	1.0
103042	Man of Steel	Man of Steel is a movie, starring Kevin Costner, directed by Zack Snyder, of the genre [MASK].	thriller	batman	superhero	comedy	horror	Action|Adventure|Fantasy|Sci-Fi|IMAX	0.0	0.0
103083	The Reluctant Fundamentalist	The Reluctant Fundamentalist is a movie, starring Nelsan Ellis, directed by Mira Nair, of the genre [MASK].	thriller	drama	horror	film	terrorism	Drama	0.0	1.0
1031	Bedknobs and Broomsticks	Bedknobs and Broomsticks is a movie, starring Roddy McDowall, directed by Robert Stevenson, of the genre [MASK].	comedy	horror	genre	drama	noir	Adventure|Children|Musical	0.0	0.0
103105	Tetsuo: The Bullet Man	Tetsuo: The Bullet Man is a movie, starring Shinya Tsukamoto, directed by Shinya Tsukamoto, of the genre [MASK].	manga	anime	genre	samurai	batman	Action|Horror|Sci-Fi	0.0	0.0
103137	The Bling Ring	The Bling Ring is a movie, starring Emma Watson, directed by Sofia Coppola, of the genre [MASK].	thriller	drama	detective	fiction	genre	Crime|Drama	0.0	0.5
103219	Maniac	Maniac is a movie, starring Zoe Aggeliki, directed by Franck Khalfoun, of the genre [MASK].	thriller	drama	horror	cinema	genre	Horror|Thriller	0.5	1.0
103228	Pacific Rim	Pacific Rim is a movie, starring Ron Perlman, directed by Guillermo del Toro, of the genre [MASK].	batman	thriller	genre	comedy	drama	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
103243	Ada	Ada is a movie, starring Martin Balsam, directed by Daniel Mann, of the genre [MASK].	ada	dracula	horror	drama	cinema	Drama	0.0	1.0
103249	World War Z	World War Z is a movie, starring Mireille Enos, directed by Marc Forster, of the genre [MASK].	war	thriller	comedy	drama	noir	Action|Drama|Horror|IMAX	0.0	0.25
103253	Elysium	Elysium is a movie, starring Jodie Foster, directed by Neill Blomkamp, of the genre [MASK].	noir	thriller	horror	drama	comedy	Action|Drama|Sci-Fi|IMAX	0.0	0.25
103266	Mr. Moto's Gamble	Mr. Moto's Gamble is a movie, starring Peter Lorre, directed by James Tinling, of the genre [MASK].	comedy	thriller	noir	gangster	drama	Crime|Drama|Mystery	0.0	0.3333333333333333
103306	Europa Report	Europa Report is a movie, starring Embeth Davidtz, directed by Sebastián Cordero, of the genre [MASK].	thriller	drama	film	cinema	documentary	Sci-Fi|Thriller	0.5	0.5
103333	Blutzbrüdaz	Blutzbrüdaz is a movie, starring Mario Barth, directed by Özgür Yıldırım, of the genre [MASK].	comedy	cinema	drama	thriller	film	Comedy	1.0	1.0
103341	The World's End	The World's End is a movie, starring Eddie Marsan, directed by Edgar Wright, of the genre [MASK].	horror	noir	thriller	comedy	drama	Action|Comedy|Sci-Fi	0.0	0.3333333333333333
103366	Redemption	Redemption is a movie, starring Jason Statham, directed by Steven Knight, of the genre [MASK].	redemption	thriller	genre	horror	franchise	Action|Crime|Thriller	0.0	0.3333333333333333
103372	The Heat	The Heat is a movie, starring Jane Curtin, directed by Paul Feig, of the genre [MASK].	comedy	thriller	horror	drama	romance	Action|Comedy|Crime	0.3333333333333333	0.3333333333333333
103380	Very Important Person	Very Important Person is a movie, starring James Robertson Justice, directed by Ken Annakin, of the genre [MASK].	thriller	drama	comedy	fiction	cop	Comedy|Drama	0.0	1.0
103384	The Lone Ranger	The Lone Ranger is a movie, starring Johnny Depp, directed by Gore Verbinski, of the genre [MASK].	batman	ranger	genre	western	noir	Action|Adventure|Western|IMAX	0.0	0.25
1034	Freeway	Freeway is a movie, starring Reese Witherspoon, directed by Matthew Bright, of the genre [MASK].	freeway	genre	thriller	trilogy	batman	Comedy|Crime|Drama|Thriller	0.0	0.25
103449	Passion	Passion is a movie, starring Karoline Herfurth, directed by Brian De Palma, of the genre [MASK].	thriller	passion	romance	drama	pornography	Crime|Drama|Mystery|Thriller	0.25	0.5
1035	The Sound of Music	The Sound of Music is a movie, starring Julie Andrews, directed by Robert Wise, of the genre [MASK].	drama	comedy	music	genre	thriller	Musical|Romance	0.0	0.0
103515	Along the Great Divide	Along the Great Divide is a movie, starring Kirk Douglas, directed by Raoul Walsh, of the genre [MASK].	comedy	genre	western	adventure	films	Adventure|Romance|Western	0.0	0.6666666666666666
103541	Thanks for Sharing	Thanks for Sharing is a movie, starring Gwyneth Paltrow, directed by Stuart Blumberg, of the genre [MASK].	comedy	thriller	drama	genre	horror	Comedy|Drama	0.5	1.0
103549	What's in a Name?	What's in a Name? is a movie, starring Patrick Bruel, directed by Alexandre de La Patellière, of the genre [MASK].	comedy	noir	cinema	thriller	drama	Comedy	1.0	1.0
103554	A Hijacking	A Hijacking is a movie, starring Søren Malling, directed by Tobias Lindholm, of the genre [MASK].	thriller	comedy	noir	crime	drama	Drama|Thriller	0.5	1.0
103576	Chu Chin Chow	Chu Chin Chow is a movie, starring Fritz Kortner, directed by Walter Forde, of the genre [MASK].	comedy	drama	noir	comedies	films	Comedy|Fantasy|Musical	0.3333333333333333	0.3333333333333333
1036	Die Hard	Die Hard is a movie, starring Bruce Willis, directed by John McTiernan, of the genre [MASK].	batman	horror	thriller	genre	films	Action|Crime|Thriller	0.0	0.3333333333333333
103655	R.I.P.D.	R.I.P.D. is a movie, starring Ryan Reynolds, directed by Robert Schwentke, of the genre [MASK].	thriller	batman	drama	noir	cop	Action|Comedy|Fantasy	0.0	0.0
