ID	__name__	probes_1	prediction_1	prediction_2	prediction_3	prediction_4	prediction_5	labels	R@1	R@5
100440	Lore	Lore is a movie, starring Ursina Lardi, of the genre [MASK].	drama	tango	opera	cinema	horror	Drama|Thriller|War	0.3333333333333333	0.3333333333333333
100498	A Good Day to Die Hard	A Good Day to Die Hard is a movie, starring Bruce Willis, of the genre [MASK].	thriller	horror	batman	noir	comedy	Action|Crime|Thriller|IMAX	0.25	0.25
1005	D3: The Mighty Ducks	D3: The Mighty Ducks is a movie, starring Steven Brill, of the genre [MASK].	duck	batman	pilot	ducks	comedy	Children|Comedy	0.0	0.5
100507	21 & Over	21 & Over is a movie, starring Justin Chon, of the genre [MASK].	thriller	genre	drama	comedy	romance	Comedy	0.0	1.0
100515	War Witch	War Witch is a movie, starring Rachel Mwanza, of the genre [MASK].	drama	thriller	horror	manga	witch	Drama|War	0.5	0.5
100527	Safe Haven	Safe Haven is a movie, starring Josh Duhamel, of the genre [MASK].	thriller	batman	horror	drama	noir	Drama|Mystery|Romance	0.0	0.3333333333333333
100591	The Mind Reader	The Mind Reader is a movie, starring Warren William, of the genre [MASK].	thriller	suspense	fiction	horror	noir	Drama|Romance	0.0	0.0
1006	The Chamber	The Chamber is a movie, starring Faye Dunaway, of the genre [MASK].	thriller	suspense	noir	horror	drama	Drama	0.0	1.0
100714	Before Midnight	Before Midnight is a movie, starring Ethan Hawke, of the genre [MASK].	thriller	batman	drama	horror	noir	Drama|Romance	0.0	0.5
1008	Davy Crockett, King of the Wild Frontier	Davy Crockett, King of the Wild Frontier is a movie, starring Basil Ruysdael, of the genre [MASK].	western	cowboy	adventure	outlaws	outlaw	Adventure|Western	0.5	1.0
1009	Escape to Witch Mountain	Escape to Witch Mountain is a movie, starring Reta Shaw, of the genre [MASK].	noir	horror	thriller	adventure	genre	Adventure|Children|Fantasy	0.0	0.3333333333333333
100906	Maniac Cop 2	Maniac Cop 2 is a movie, starring Danny Trejo, of the genre [MASK].	cop	thriller	batman	csi	noir	Action|Horror|Thriller	0.0	0.3333333333333333
1010	The Love Bug	The Love Bug is a movie, starring Chick Hearn, of the genre [MASK].	comedy	romance	horror	noir	thriller	Children|Comedy	0.5	0.5
101025	Jack the Giant Slayer	Jack the Giant Slayer is a movie, starring Stanley Tucci, of the genre [MASK].	batman	thriller	horror	superhero	noir	Adventure|Fantasy|IMAX	0.0	0.0
101060	The Last Exorcism Part II	The Last Exorcism Part II is a movie, starring Louis Herthum, of the genre [MASK].	horror	noir	vampire	thriller	dracula	Horror|Thriller	0.5	1.0
101064	Verboten!	Verboten! is a movie, starring Paul Busch, of the genre [MASK].	comedy	thriller	drama	film	horror	Action|Romance|War	0.0	0.0
101068	The Solitude of Prime Numbers	The Solitude of Prime Numbers is a movie, starring Isabella Rossellini, of the genre [MASK].	comedy	drama	thriller	opera	romance	Drama	0.0	1.0
101076	G.I. Joe: Retaliation	G.I. Joe: Retaliation is a movie, starring RZA, of the genre [MASK].	retaliation	sgt	mma	revenge	cobra	Action|Adventure|Sci-Fi|Thriller|IMAX	0.0	0.0
101088	Stoker	Stoker is a movie, starring Nicole Kidman, of the genre [MASK].	thriller	horror	drama	supernatural	batman	Drama|Mystery|Thriller	0.3333333333333333	0.6666666666666666
1011	Herbie Rides Again	Herbie Rides Again is a movie, starring Helen Hayes, of the genre [MASK].	comedy	cowboy	noir	western	vaudeville	Children|Comedy|Fantasy|Romance	0.25	0.25
101112	Oz the Great and Powerful	Oz the Great and Powerful is a movie, starring Rachel Weisz, of the genre [MASK].	oz	noir	thriller	horror	comedy	Action|Adventure|Fantasy|IMAX	0.0	0.0
1012	Old Yeller	Old Yeller is a movie, starring Kevin Corcoran, of the genre [MASK].	horror	comedy	thriller	noir	genre	Children|Drama	0.0	0.0
101204	The Hucksters	The Hucksters is a movie, starring Douglas Fowley, of the genre [MASK].	comedy	horror	drama	noir	thriller	Drama	0.0	1.0
101207	Emperor	Emperor is a movie, starring Tommy Lee Jones, of the genre [MASK].	emperor	batman	cowboy	opera	elvis	Drama|War	0.0	0.0
101214	Genghis Khan	Genghis Khan is a movie, starring Eli Wallach, of the genre [MASK].	comedy	thriller	horror	noir	drama	Adventure|Drama|War	0.0	0.3333333333333333
101233	The Glass Menagerie	The Glass Menagerie is a movie, starring Jane Wyman, of the genre [MASK].	noir	cabaret	horror	comedy	drama	Drama	0.0	1.0
101235	The Great Gatsby	The Great Gatsby is a movie, starring Macdonald Carey, of the genre [MASK].	batman	comedy	genre	romance	adventure	Drama	0.0	0.0
101247	Westward the Women	Westward the Women is a movie, starring Robert Taylor, of the genre [MASK].	comedy	drama	horror	thriller	noir	Drama|Western	0.0	0.5
101262	Geek Charming	Geek Charming is a movie, starring Sasha Pieterse, of the genre [MASK].	thriller	comedy	fiction	horror	drama	Comedy	0.0	1.0
101283	The Incredible Burt Wonderstone	The Incredible Burt Wonderstone is a movie, starring Alan Arkin, of the genre [MASK].	batman	comedy	superman	superhero	thriller	Comedy	0.0	1.0
101287	The Red Spectacles	The Red Spectacles is a movie, starring Hideyo Amamoto, of the genre [MASK].	drama	anime	comedy	manga	horror	Comedy|Drama|Sci-Fi	0.3333333333333333	0.6666666666666666
101296	I'm So Excited	I'm So Excited is a movie, starring Penélope Cruz, of the genre [MASK].	genre	thriller	romance	horror	comedy	Comedy	0.0	1.0
1013	The Parent Trap	The Parent Trap is a movie, starring Cathleen Nesbitt, of the genre [MASK].	thriller	noir	horror	comedy	batman	Children|Comedy|Romance	0.0	0.3333333333333333
101319	Operation Daybreak	Operation Daybreak is a movie, starring Jaroslav Drbohlav, of the genre [MASK].	thriller	drama	detective	espionage	noir	War	0.0	0.0
101362	Olympus Has Fallen	Olympus Has Fallen is a movie, starring Dylan McDermott, of the genre [MASK].	thriller	drama	horror	noir	batman	Action|Thriller	0.5	0.5
1014	Pollyanna	Pollyanna is a movie, starring Karl Malden, of the genre [MASK].	comedy	drama	romance	noir	western	Children|Comedy|Drama	0.3333333333333333	0.6666666666666666
101400	Abraham Lincoln	Abraham Lincoln is a movie, starring Frank Campeau, of the genre [MASK].	drama	comedy	noir	fiction	horror	Drama|War	0.5	0.5
101450	The Kiss	The Kiss is a movie, starring Greta Garbo, of the genre [MASK].	romance	comedy	dracula	thriller	drama	Drama|Romance	0.5	1.0
101485	Upper World	Upper World is a movie, starring Ginger Rogers, of the genre [MASK].	comedy	suspense	adventure	vaudeville	drama	Drama	0.0	1.0
101498	In the House	In the House is a movie, starring Emmanuelle Seigner, of the genre [MASK].	thriller	comedy	drama	noir	cinema	Comedy|Drama|Mystery|Thriller	0.25	0.75
101577	The Host	The Host is a movie, starring Frances Fisher, of the genre [MASK].	comedy	suspense	variety	horror	drama	Action|Adventure|Romance	0.0	0.0
101595	A Breed Apart	A Breed Apart is a movie, starring Powers Boothe, of the genre [MASK].	noir	drama	thriller	comedy	horror	Action|Drama	0.0	0.5
1016	The Shaggy Dog	The Shaggy Dog is a movie, starring Jean Hagen, of the genre [MASK].	shaggy	canine	adventure	comedy	batman	Children|Comedy	0.0	0.5
101627	Confidential Agent	Confidential Agent is a movie, starring Charles Boyer, of the genre [MASK].	suspense	detective	espionage	thriller	mystery	Drama|Thriller	0.0	0.5
101648	The Flat	The Flat is a movie, starring Yoni Rechter, of the genre [MASK].	comedy	thriller	drama	fiction	film	Documentary	0.0	0.0
101653	Magadheera	Magadheera is a movie, starring Kajal Aggarwal, of the genre [MASK].	bollywood	drama	film	comedy	thriller	Action|Adventure|Fantasy|Romance	0.0	0.0
101664	Hey Ram	Hey Ram is a movie, starring Shah Rukh Khan, of the genre [MASK].	bollywood	comedy	drama	music	cinema	Drama	0.0	1.0
101666	A Night in Heaven	A Night in Heaven is a movie, starring Andy Garcia, of the genre [MASK].	thriller	noir	horror	rap	vampire	Drama|Romance	0.0	0.0
101674	The Ghost Galleon	The Ghost Galleon is a movie, starring Blanca Estrada, of the genre [MASK].	horror	thriller	tango	drama	detective	Horror	1.0	1.0
1017	Swiss Family Robinson	Swiss Family Robinson is a movie, starring Janet Munro, of the genre [MASK].	robinson	adventure	comedy	cooking	family	Adventure|Children	0.0	0.5
101719	Koi... Mil Gaya	Koi... Mil Gaya is a movie, starring Hrithik Roshan, of the genre [MASK].	drama	bollywood	comedy	film	thriller	Action|Adventure|Fantasy|Sci-Fi	0.0	0.0
101739	Evil Dead	Evil Dead is a movie, starring Lorenzo Lamas, of the genre [MASK].	horror	thriller	vampire	noir	batman	Horror	1.0	1.0
101741	Trance	Trance is a movie, starring James McAvoy, of the genre [MASK].	trance	thriller	vampire	dance	supernatural	Crime|Thriller	0.0	0.5
101747	The War of the Gargantuas	The War of the Gargantuas is a movie, starring Russ Tamblyn, of the genre [MASK].	comedy	horror	drama	western	batman	Horror|Sci-Fi	0.0	0.5
1018	That Darn Cat!	That Darn Cat! is a movie, starring Frank Gorshin, of the genre [MASK].	comedy	cats	noir	horror	batman	Children|Comedy|Mystery	0.3333333333333333	0.3333333333333333
101812	The Mountain	The Mountain is a movie, starring Spencer Tracy, of the genre [MASK].	adventure	suspense	noir	western	thriller	Adventure|Drama	0.5	0.5
101820	The Fighting Prince of Donegal	The Fighting Prince of Donegal is a movie, starring Maurice Roëves, of the genre [MASK].	comedy	adventure	drama	romance	noir	Action|Adventure	0.0	0.5
101827	Don't Make Waves	Don't Make Waves is a movie, starring Claudia Cardinale, of the genre [MASK].	thriller	comedy	drama	pornography	mafia	Comedy	0.0	1.0
101864	Oblivion	Oblivion is a movie, starring Morgan Freeman, of the genre [MASK].	oblivion	noir	thriller	horror	amnesia	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
101880	Siberian Education	Siberian Education is a movie, starring Stefano Rulli, of the genre [MASK].	thriller	film	anime	comedy	tango	Drama	0.0	0.0
101884	Dark Tide	Dark Tide is a movie, starring Ralph Brown, of the genre [MASK].	horror	thriller	noir	adventure	suspense	Adventure|Drama|Thriller	0.0	0.6666666666666666
101895	42	42 is a movie, starring Rhoda Griffis, of the genre [MASK].	thriller	42	batman	comedy	noir	Drama	0.0	0.0
1019	20,000 Leagues Under the Sea	20,000 Leagues Under the Sea is a movie, starring Kirk Douglas, of the genre [MASK].	adventure	thriller	fantasy	comedy	romance	Adventure|Drama|Sci-Fi	0.3333333333333333	0.3333333333333333
101942	Love Is All You Need	Love Is All You Need is a movie, starring Sebastian Jessen, of the genre [MASK].	thriller	romance	drama	love	film	Comedy|Drama|Romance	0.0	0.6666666666666666
1020	Cool Runnings	Cool Runnings is a movie, starring Peter Outerbridge, of the genre [MASK].	thriller	comedy	horror	batman	drama	Comedy	0.0	1.0
102033	Pain & Gain	Pain & Gain is a movie, starring Dwayne Johnson, of the genre [MASK].	thriller	comedy	drama	horror	genre	Action|Comedy|Crime	0.0	0.3333333333333333
102047	The Bride Came C.O.D.	The Bride Came C.O.D. is a movie, starring Bette Davis, of the genre [MASK].	romance	drama	comedy	suspense	thriller	Comedy|Romance	0.5	1.0
102088	The Grandmaster	The Grandmaster is a movie, starring Zhang Ziyi, of the genre [MASK].	drama	[UNK]	thriller	manga	novel	Action|Drama|IMAX	0.3333333333333333	0.3333333333333333
1021	Angels in the Outfield	Angels in the Outfield is a movie, starring Christopher Lloyd, of the genre [MASK].	noir	batman	thriller	drama	genre	Children|Comedy	0.0	0.0
102109	Polly of the Circus	Polly of the Circus is a movie, starring Clark Gable, of the genre [MASK].	comedy	circus	drama	cabaret	comedies	Comedy|Drama|Fantasy	0.3333333333333333	0.6666666666666666
102123	This Is the End	This Is the End is a movie, starring Rihanna, of the genre [MASK].	rihanna	thriller	pop	madonna	rap	Action|Comedy	0.0	0.0
102125	Iron Man 3	Iron Man 3 is a movie, starring Bill Maher, of the genre [MASK].	batman	superhero	thor	horror	hulk	Action|Sci-Fi|Thriller|IMAX	0.0	0.0
102131	Valentino	Valentino is a movie, starring Rudolf Nureyev, of the genre [MASK].	comedy	film	drama	romance	comedies	Drama	0.0	1.0
102138	The Black Camel	The Black Camel is a movie, starring Bela Lugosi, of the genre [MASK].	dracula	comedy	opera	film	circus	Crime|Drama|Horror|Mystery|Thriller	0.0	0.0
102174	Day of the Falcon	Day of the Falcon is a movie, starring Freida Pinto, of the genre [MASK].	drama	romance	cinema	novel	manga	Adventure|Drama	0.5	0.5
102303	Ovosodo	Ovosodo is a movie, starring Nicoletta Braschi, of the genre [MASK].	comedy	drama	opera	cinema	romance	Comedy|Drama	0.5	1.0
102373	Tomorrow, the World	Tomorrow, the World is a movie, starring Fredric March, of the genre [MASK].	superman	comedy	thriller	drama	horror	Drama	0.0	1.0
1024	The Three Caballeros	The Three Caballeros is a movie, starring Aurora Miranda, of the genre [MASK].	drama	comedy	tango	telenovela	romance	Animation|Children|Musical	0.0	0.0
102407	The Great Gatsby	The Great Gatsby is a movie, starring Amitabh Bachchan, of the genre [MASK].	thriller	comedy	superman	bollywood	batman	Drama	0.0	0.0
102445	Star Trek Into Darkness	Star Trek Into Darkness is a movie, starring Bill Hader, of the genre [MASK].	trek	franchise	noir	genre	batman	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102456	An American Romance	An American Romance is a movie, starring Snub Pollard, of the genre [MASK].	romance	suspense	detective	thriller	noir	Drama	0.0	0.0
102481	The Internship	The Internship is a movie, starring Aasif Mandvi, of the genre [MASK].	drama	film	thriller	comedy	bollywood	Comedy	0.0	1.0
102483	Bliss	Bliss is a movie, starring Özgü Namal, of the genre [MASK].	bliss	cinema	drama	thriller	music	Drama	0.0	1.0
102535	Sissi – The Young Empress	Sissi – The Young Empress is a movie, starring Josef Meinrad, of the genre [MASK].	drama	comedy	genre	romance	opera	Drama	1.0	1.0
1026	So Dear to My Heart	So Dear to My Heart is a movie, starring Burl Ives, of the genre [MASK].	drama	opera	romance	comedy	fantasy	Children|Drama	0.5	0.5
102684	Only God Forgives	Only God Forgives is a movie, starring Ryan Gosling, of the genre [MASK].	thriller	supernatural	drama	batman	comedy	Drama|Thriller	0.5	1.0
102686	The Hangover Part III	The Hangover Part III is a movie, starring Justin Bartha, of the genre [MASK].	thriller	horror	genre	comedy	drama	Comedy	0.0	1.0
1027	Robin Hood: Prince of Thieves	Robin Hood: Prince of Thieves is a movie, starring Sean Connery, of the genre [MASK].	batman	robin	noir	outlaw	superhero	Adventure|Drama	0.0	0.0
102747	The Rink	The Rink is a movie, starring Charlie Chaplin, of the genre [MASK].	chaplin	comedy	vaudeville	comedies	drama	Comedy	0.0	1.0
1028	Mary Poppins	Mary Poppins is a movie, starring Glynis Johns, of the genre [MASK].	cinderella	romance	drama	series	genre	Children|Comedy|Fantasy|Musical	0.0	0.0
102819	Behind the Candelabra	Behind the Candelabra is a movie, starring Michael Douglas, of the genre [MASK].	noir	thriller	batman	horror	comedy	Drama	0.0	0.0
102856	3096 Days	3096 Days is a movie, starring Trine Dyrholm, of the genre [MASK].	drama	thriller	comedy	fiction	horror	Drama	1.0	1.0
102880	After Earth	After Earth is a movie, starring Will Smith, of the genre [MASK].	thriller	horror	batman	drama	vampire	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
102903	Now You See Me	Now You See Me is a movie, starring Morgan Freeman, of the genre [MASK].	horror	thriller	comedy	noir	superman	Crime|Mystery|Thriller	0.0	0.3333333333333333
102947	A Walk with Love and Death	A Walk with Love and Death is a movie, starring Michael Gough, of the genre [MASK].	thriller	batman	horror	vampire	noir	Drama	0.0	0.0
102965	Attack on the Iron Coast	Attack on the Iron Coast is a movie, starring Walter Gotell, of the genre [MASK].	horror	noir	war	drama	thriller	Action|Drama|War	0.0	0.6666666666666666
102993	The Way, Way Back	The Way, Way Back is a movie, starring AnnaSophia Robb, of the genre [MASK].	thriller	drama	comedy	noir	fiction	Comedy|Drama	0.0	1.0
103006	Penthouse	Penthouse is a movie, starring Myrna Loy, of the genre [MASK].	penthouse	playboy	thriller	noir	cabaret	Comedy|Crime|Drama	0.0	0.0
103017	The Body	The Body is a movie, starring Belén Rueda, of the genre [MASK].	drama	thriller	tango	horror	cinema	Mystery|Thriller	0.0	0.5
103027	Much Ado About Nothing	Much Ado About Nothing is a movie, starring Clark Gregg, of the genre [MASK].	comedy	batman	genre	horror	thriller	Comedy|Drama|Romance	0.3333333333333333	0.3333333333333333
103030	Any Day Now	Any Day Now is a movie, starring Frances Fisher, of the genre [MASK].	thriller	drama	romance	horror	comedy	Drama	0.0	1.0
103042	Man of Steel	Man of Steel is a movie, starring Kevin Costner, of the genre [MASK].	thriller	batman	superhero	horror	comedy	Action|Adventure|Fantasy|Sci-Fi|IMAX	0.0	0.0
103083	The Reluctant Fundamentalist	The Reluctant Fundamentalist is a movie, starring Nelsan Ellis, of the genre [MASK].	thriller	horror	drama	fiction	suspense	Drama	0.0	1.0
1031	Bedknobs and Broomsticks	Bedknobs and Broomsticks is a movie, starring Roddy McDowall, of the genre [MASK].	comedy	horror	drama	batman	thriller	Adventure|Children|Musical	0.0	0.0
103105	Tetsuo: The Bullet Man	Tetsuo: The Bullet Man is a movie, starring Shinya Tsukamoto, of the genre [MASK].	manga	genre	anime	batman	drama	Action|Horror|Sci-Fi	0.0	0.0
103137	The Bling Ring	The Bling Ring is a movie, starring Emma Watson, of the genre [MASK].	thriller	detective	horror	fiction	drama	Crime|Drama	0.0	0.5
103219	Maniac	Maniac is a movie, starring Zoe Aggeliki, of the genre [MASK].	thriller	mania	drama	horror	anime	Horror|Thriller	0.5	1.0
103228	Pacific Rim	Pacific Rim is a movie, starring Ron Perlman, of the genre [MASK].	comedy	noir	drama	thriller	western	Action|Adventure|Sci-Fi|IMAX	0.0	0.0
103243	Ada	Ada is a movie, starring Martin Balsam, of the genre [MASK].	ada	cinema	dracula	drama	theater	Drama	0.0	1.0
103249	World War Z	World War Z is a movie, starring Mireille Enos, of the genre [MASK].	war	romance	thriller	drama	comedy	Action|Drama|Horror|IMAX	0.0	0.25
103253	Elysium	Elysium is a movie, starring Jodie Foster, of the genre [MASK].	thriller	noir	horror	drama	gothic	Action|Drama|Sci-Fi|IMAX	0.0	0.25
103266	Mr. Moto's Gamble	Mr. Moto's Gamble is a movie, starring Peter Lorre, of the genre [MASK].	thriller	noir	comedy	gambling	gangster	Crime|Drama|Mystery	0.0	0.0
103306	Europa Report	Europa Report is a movie, starring Embeth Davidtz, of the genre [MASK].	thriller	drama	documentary	film	fiction	Sci-Fi|Thriller	0.5	0.5
103333	Blutzbrüdaz	Blutzbrüdaz is a movie, starring Mario Barth, of the genre [MASK].	comedy	thriller	drama	cinema	film	Comedy	1.0	1.0
103341	The World's End	The World's End is a movie, starring Eddie Marsan, of the genre [MASK].	thriller	horror	noir	batman	comedy	Action|Comedy|Sci-Fi	0.0	0.3333333333333333
103366	Redemption	Redemption is a movie, starring Jason Statham, of the genre [MASK].	redemption	thriller	batman	horror	noir	Action|Crime|Thriller	0.0	0.3333333333333333
103372	The Heat	The Heat is a movie, starring Jane Curtin, of the genre [MASK].	comedy	thriller	suspense	horror	drama	Action|Comedy|Crime	0.3333333333333333	0.3333333333333333
103380	Very Important Person	Very Important Person is a movie, starring James Robertson Justice, of the genre [MASK].	thriller	drama	suspense	fiction	detective	Comedy|Drama	0.0	0.5
103384	The Lone Ranger	The Lone Ranger is a movie, starring Johnny Depp, of the genre [MASK].	ranger	western	noir	batman	cowboy	Action|Adventure|Western|IMAX	0.0	0.25
1034	Freeway	Freeway is a movie, starring Reese Witherspoon, of the genre [MASK].	freeway	thriller	batman	superman	biker	Comedy|Crime|Drama|Thriller	0.0	0.25
103449	Passion	Passion is a movie, starring Karoline Herfurth, of the genre [MASK].	passion	romance	drama	thriller	film	Crime|Drama|Mystery|Thriller	0.0	0.5
1035	The Sound of Music	The Sound of Music is a movie, starring Julie Andrews, of the genre [MASK].	music	jazz	soundtrack	genre	variety	Musical|Romance	0.0	0.0
103515	Along the Great Divide	Along the Great Divide is a movie, starring Kirk Douglas, of the genre [MASK].	western	adventure	thriller	exploration	cowboy	Adventure|Romance|Western	0.3333333333333333	0.6666666666666666
103541	Thanks for Sharing	Thanks for Sharing is a movie, starring Gwyneth Paltrow, of the genre [MASK].	thriller	comedy	drama	horror	fiction	Comedy|Drama	0.0	1.0
103549	What's in a Name?	What's in a Name? is a movie, starring Patrick Bruel, of the genre [MASK].	thriller	noir	horror	comedy	batman	Comedy	0.0	1.0
103554	A Hijacking	A Hijacking is a movie, starring Søren Malling, of the genre [MASK].	thriller	noir	comedy	batman	drama	Drama|Thriller	0.5	1.0
103576	Chu Chin Chow	Chu Chin Chow is a movie, starring Fritz Kortner, of the genre [MASK].	comedy	noir	horror	comedies	gangster	Comedy|Fantasy|Musical	0.3333333333333333	0.3333333333333333
1036	Die Hard	Die Hard is a movie, starring Bruce Willis, of the genre [MASK].	horror	thriller	hardcore	batman	pornography	Action|Crime|Thriller	0.0	0.3333333333333333
103655	R.I.P.D.	R.I.P.D. is a movie, starring Ryan Reynolds, of the genre [MASK].	thriller	batman	superhero	drama	noir	Action|Comedy|Fantasy	0.0	0.0
103671	Joker	Joker is a movie, starring Akshay Kumar, of the genre [MASK].	joker	thriller	batman	comedy	drama	Comedy	0.0	1.0
103688	The Conjuring	The Conjuring is a movie, starring Ron Livingston, of the genre [MASK].	thriller	horror	noir	suspense	batman	Horror|Thriller	0.5	1.0
1037	The Lawnmower Man	The Lawnmower Man is a movie, starring Pierce Brosnan, of the genre [MASK].	batman	comedy	horror	thriller	noir	Action|Horror|Sci-Fi|Thriller	0.0	0.5
103772	The Wolverine	The Wolverine is a movie, starring Hugh Jackman, of the genre [MASK].	horror	noir	wolverine	batman	adventure	Action|Adventure|Fantasy|Sci-Fi	0.0	0.25
103787	Gold	Gold is a movie, starring Marko Mandić, of the genre [MASK].	gold	film	thriller	metal	comedy	Western	0.0	0.0
103810	RED 2	RED 2 is a movie, starring Bruce Willis, of the genre [MASK].	red	black	noir	batman	killer	Action|Comedy|Crime|Thriller	0.0	0.0
103823	Nick Carter, Master Detective	Nick Carter, Master Detective is a movie, starring Walter Pidgeon, of the genre [MASK].	detective	noir	thriller	cop	mystery	Crime|Drama|Mystery	0.0	0.3333333333333333
103851	Page Miss Glory	Page Miss Glory is a movie, starring Al Shean, of the genre [MASK].	drama	comedy	romance	horror	noir	Comedy	0.0	1.0
103867	Night Train to Lisbon	Night Train to Lisbon is a movie, starring August Diehl, of the genre [MASK].	comedy	drama	romance	thriller	film	Mystery|Romance|Thriller	0.0	0.6666666666666666
103881	The Hard Man	The Hard Man is a movie, starring Valerie French, of the genre [MASK].	comedy	thriller	noir	drama	romance	Western	0.0	0.0
103883	2 Guns	2 Guns is a movie, starring Denzel Washington, of the genre [MASK].	thriller	gun	batman	guns	revolver	Action|Comedy|Crime	0.0	0.0
103968	And Baby Makes Three	And Baby Makes Three is a movie, starring Robert Young, of the genre [MASK].	comedy	horror	drama	thriller	noir	Comedy|Romance	0.5	0.5
103980	Blue Jasmine	Blue Jasmine is a movie, starring Louis C.K., of the genre [MASK].	romance	thriller	noir	horror	drama	Drama	0.0	1.0
103984	The Great Beauty	The Great Beauty is a movie, starring Carlo Verdone, of the genre [MASK].	comedy	drama	romance	genre	comedies	Comedy|Drama	0.5	1.0
104	Happy Gilmore	Happy Gilmore is a movie, starring Kevin Nealon, of the genre [MASK].	comedy	thriller	horror	batman	drama	Comedy	1.0	1.0
104013	Lo chiamavano Bulldozer	Lo chiamavano Bulldozer is a movie, starring Reinhard Kolldehoff, of the genre [MASK].	comedy	cop	noir	mafia	thriller	Action|Comedy	0.5	0.5
104015	Bomber	Bomber is a movie, starring Sal Borgese, of the genre [MASK].	bomber	thriller	batman	comedy	superman	Action|Comedy	0.0	0.5
104074	Percy Jackson & The Olympians - The Sea of Monsters	Percy Jackson & The Olympians - The Sea of Monsters is a movie, starring Sean Bean, of the genre [MASK].	superhero	mythology	batman	trilogy	noir	Adventure|Children|Fantasy	0.0	0.0
104076	The Smurfs 2	The Smurfs 2 is a movie, starring Katy Perry, of the genre [MASK].	horror	comedy	pop	genre	rock	Animation|Children|Comedy	0.0	0.3333333333333333
104078	Alan Partridge: Alpha Papa	Alan Partridge: Alpha Papa is a movie, starring Colm Meaney, of the genre [MASK].	comedy	noir	sgt	drama	thriller	Comedy	1.0	1.0
